"ID","PURPOSE","AGE","GENDER","INCOME","GA","AV.TRAIN","AV.SM","AV.CAR","TT.TRAIN","TT.SM","TT.CAR","CO.TRAIN","CO.SM","CO.CAR","CHOICE","Pur2_D1","Pur3_D2","Pur4_D3","Pur5_D4","Age2_D5","Age3_D6","Age4_D7","Age5_D8","Gen1_D9","Inc2_D10","Inc3_D10","Inc4_D10","q1a","q1b","q1c","q1d","q2a","q2b","q2c","q2d","Pro_Car","Env_Con"
123,"2","1","0","1",0,1,1,0,1.3,0.75,0,0.68,0.8,0,"TRAIN",1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,5,5,5,2,-0.979257024938255,1.03227381953175
123,"2","1","0","1",0,1,1,0,1.3,0.72,0,0.91,0.98,0,"SM",1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,5,5,5,2,-0.979257024938255,1.03227381953175
123,"2","1","0","1",0,1,1,0,1.5,0.75,0,0.91,1.03,0,"TRAIN",1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,5,5,5,2,-0.979257024938255,1.03227381953175
123,"2","1","0","1",0,1,1,0,1.3,0.75,0,0.76,1.03,0,"TRAIN",1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,5,5,5,2,-0.979257024938255,1.03227381953175
124,"2","2","1","1",0,1,1,0,0.97,0.44,0,0.52,0.65,0,"SM",1,0,0,0,1,0,0,0,1,0,0,0,1,2,2,4,4,5,4,2,-0.689287448691318,0.530741413928179
124,"2","2","1","1",0,1,1,0,0.9,0.41,0,0.52,0.62,0,"SM",1,0,0,0,1,0,0,0,1,0,0,0,1,2,2,4,4,5,4,2,-0.689287448691318,0.530741413928179
124,"2","2","1","1",0,1,1,0,1.11,0.48,0,0.52,0.8,0,"TRAIN",1,0,0,0,1,0,0,0,1,0,0,0,1,2,2,4,4,5,4,2,-0.689287448691318,0.530741413928179
124,"2","2","1","1",0,1,1,0,0.9,0.44,0,0.43,0.68,0,"TRAIN",1,0,0,0,1,0,0,0,1,0,0,0,1,2,2,4,4,5,4,2,-0.689287448691318,0.530741413928179
124,"2","2","1","1",0,1,1,0,1.11,0.44,0,0.39,0.48,0,"SM",1,0,0,0,1,0,0,0,1,0,0,0,1,2,2,4,4,5,4,2,-0.689287448691318,0.530741413928179
124,"2","2","1","1",0,1,1,0,0.97,0.41,0,0.39,0.62,0,"TRAIN",1,0,0,0,1,0,0,0,1,0,0,0,1,2,2,4,4,5,4,2,-0.689287448691318,0.530741413928179
124,"2","2","1","1",0,1,1,0,0.9,0.48,0,0.52,0.8,0,"TRAIN",1,0,0,0,1,0,0,0,1,0,0,0,1,2,2,4,4,5,4,2,-0.689287448691318,0.530741413928179
124,"2","2","1","1",0,1,1,0,0.9,0.48,0,0.39,0.52,0,"SM",1,0,0,0,1,0,0,0,1,0,0,0,1,2,2,4,4,5,4,2,-0.689287448691318,0.530741413928179
124,"2","2","1","1",0,1,1,0,1.11,0.41,0,0.43,0.57,0,"SM",1,0,0,0,1,0,0,0,1,0,0,0,1,2,2,4,4,5,4,2,-0.689287448691318,0.530741413928179
125,"2","2","1","1",0,1,1,1,1.25,0.7,1.17,1,1.08,0.5,"SM",1,0,0,0,1,0,0,0,1,0,0,0,2,2,1,3,5,5,4,3,-0.585684353568381,0.603127131185026
125,"2","2","1","1",0,1,1,1,1.14,0.67,1.17,1,1.03,0.65,"SM",1,0,0,0,1,0,0,0,1,0,0,0,2,2,1,3,5,5,4,3,-0.585684353568381,0.603127131185026
125,"2","2","1","1",0,1,1,1,1.46,0.74,1.17,1,1.23,0.4,"SM",1,0,0,0,1,0,0,0,1,0,0,0,2,2,1,3,5,5,4,3,-0.585684353568381,0.603127131185026
125,"2","2","1","1",0,1,1,1,1.14,0.7,0.72,0.83,1.08,0.4,"TRAIN",1,0,0,0,1,0,0,0,1,0,0,0,2,2,1,3,5,5,4,3,-0.585684353568381,0.603127131185026
125,"2","2","1","1",0,1,1,1,1.46,0.7,0.9,0.75,0.86,0.65,"SM",1,0,0,0,1,0,0,0,1,0,0,0,2,2,1,3,5,5,4,3,-0.585684353568381,0.603127131185026
125,"2","2","1","1",0,1,1,1,1.25,0.67,0.9,0.75,0.99,0.4,"TRAIN",1,0,0,0,1,0,0,0,1,0,0,0,2,2,1,3,5,5,4,3,-0.585684353568381,0.603127131185026
125,"2","2","1","1",0,1,1,1,1.14,0.74,0.72,1,1.23,0.5,"TRAIN",1,0,0,0,1,0,0,0,1,0,0,0,2,2,1,3,5,5,4,3,-0.585684353568381,0.603127131185026
125,"2","2","1","1",0,1,1,1,1.14,0.74,0.9,0.75,0.9,0.5,"TRAIN",1,0,0,0,1,0,0,0,1,0,0,0,2,2,1,3,5,5,4,3,-0.585684353568381,0.603127131185026
125,"2","2","1","1",0,1,1,1,1.46,0.67,0.72,0.83,0.95,0.5,"TRAIN",1,0,0,0,1,0,0,0,1,0,0,0,2,2,1,3,5,5,4,3,-0.585684353568381,0.603127131185026
126,"2","1","0","1",0,1,1,1,0.67,0.33,2.1,1.37,1.39,0.5,"SM",1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,5,5,5,2,-0.859923620867955,1.03227381953175
126,"2","1","0","1",0,1,1,1,0.67,0.37,1.68,1.03,1.11,0.4,"SM",1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,5,5,5,2,-0.859923620867955,1.03227381953175
126,"2","1","0","1",0,1,1,1,0.55,0.35,2.73,1.03,1.11,0.4,"TRAIN",1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,5,5,5,2,-0.859923620867955,1.03227381953175
126,"2","1","0","1",0,1,1,1,0.59,0.37,2.73,1.03,1.11,0.65,"TRAIN",1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,5,5,5,2,-0.859923620867955,1.03227381953175
126,"2","1","0","1",0,1,1,1,0.59,0.37,1.68,1.14,1.23,0.65,"SM",1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,5,5,5,2,-0.859923620867955,1.03227381953175
126,"2","1","0","1",0,1,1,1,0.55,0.35,2.1,1.37,1.39,0.4,"SM",1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,5,5,5,2,-0.859923620867955,1.03227381953175
126,"2","1","0","1",0,1,1,1,0.55,0.37,2.73,1.14,1.23,0.5,"SM",1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,5,5,5,2,-0.859923620867955,1.03227381953175
126,"2","1","0","1",0,1,1,1,0.59,0.37,2.1,1.37,1.44,0.65,"SM",1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,5,5,5,2,-0.859923620867955,1.03227381953175
126,"2","1","0","1",0,1,1,1,0.55,0.33,2.1,1.14,1.23,0.65,"SM",1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,5,5,5,2,-0.859923620867955,1.03227381953175
127,"2","5","1","1",0,1,1,1,1.05,0.81,0.91,0.42,0.48,0.2,"SM",1,0,0,0,0,0,0,1,1,0,0,0,1,1,2,4,5,5,4,1,-0.971391870464573,0.928835175557698
127,"2","5","1","1",0,1,1,1,1.2,0.83,0.91,0.42,0.52,0.16,"SM",1,0,0,0,0,0,0,1,1,0,0,0,1,1,2,4,5,5,4,1,-0.971391870464573,0.928835175557698
127,"2","5","1","1",0,1,1,1,0.97,0.79,0.91,0.42,0.46,0.26,"SM",1,0,0,0,0,0,0,1,1,0,0,0,1,1,2,4,5,5,4,1,-0.971391870464573,0.928835175557698
127,"2","5","1","1",0,1,1,1,0.97,0.81,0.56,0.35,0.46,0.16,"SM",1,0,0,0,0,0,0,1,1,0,0,0,1,1,2,4,5,5,4,1,-0.971391870464573,0.928835175557698
127,"2","5","1","1",0,1,1,1,1.2,0.81,0.7,0.31,0.35,0.26,"SM",1,0,0,0,0,0,0,1,1,0,0,0,1,1,2,4,5,5,4,1,-0.971391870464573,0.928835175557698
127,"2","5","1","1",0,1,1,1,1.05,0.79,0.7,0.31,0.42,0.16,"SM",1,0,0,0,0,0,0,1,1,0,0,0,1,1,2,4,5,5,4,1,-0.971391870464573,0.928835175557698
127,"2","5","1","1",0,1,1,1,0.97,0.83,0.56,0.42,0.52,0.2,"SM",1,0,0,0,0,0,0,1,1,0,0,0,1,1,2,4,5,5,4,1,-0.971391870464573,0.928835175557698
127,"2","5","1","1",0,1,1,1,1.2,0.79,0.56,0.35,0.41,0.2,"SM",1,0,0,0,0,0,0,1,1,0,0,0,1,1,2,4,5,5,4,1,-0.971391870464573,0.928835175557698
127,"2","5","1","1",0,1,1,1,0.97,0.83,0.7,0.31,0.37,0.2,"SM",1,0,0,0,0,0,0,1,1,0,0,0,1,1,2,4,5,5,4,1,-0.971391870464573,0.928835175557698
128,"2","1","1","1",0,1,1,0,0.92,0.37,0,0.6,0.65,0,"SM",1,0,0,0,0,0,0,0,1,0,0,0,1,1,2,5,4,5,4,1,-1.08286012006119,0.693595436114514
128,"2","1","1","1",0,1,1,0,0.84,0.34,0,0.6,0.62,0,"SM",1,0,0,0,0,0,0,0,1,0,0,0,1,1,2,5,4,5,4,1,-1.08286012006119,0.693595436114514
128,"2","1","1","1",0,1,1,0,1.07,0.41,0,0.6,0.74,0,"TRAIN",1,0,0,0,0,0,0,0,1,0,0,0,1,1,2,5,4,5,4,1,-1.08286012006119,0.693595436114514
128,"2","1","1","1",0,1,1,0,0.84,0.37,0,0.5,0.65,0,"TRAIN",1,0,0,0,0,0,0,0,1,0,0,0,1,1,2,5,4,5,4,1,-1.08286012006119,0.693595436114514
128,"2","1","1","1",0,1,1,0,1.07,0.37,0,0.45,0.52,0,"SM",1,0,0,0,0,0,0,0,1,0,0,0,1,1,2,5,4,5,4,1,-1.08286012006119,0.693595436114514
128,"2","1","1","1",0,1,1,0,0.92,0.34,0,0.45,0.6,0,"SM",1,0,0,0,0,0,0,0,1,0,0,0,1,1,2,5,4,5,4,1,-1.08286012006119,0.693595436114514
128,"2","1","1","1",0,1,1,0,0.84,0.41,0,0.6,0.74,0,"SM",1,0,0,0,0,0,0,0,1,0,0,0,1,1,2,5,4,5,4,1,-1.08286012006119,0.693595436114514
128,"2","1","1","1",0,1,1,0,0.84,0.41,0,0.45,0.54,0,"SM",1,0,0,0,0,0,0,0,1,0,0,0,1,1,2,5,4,5,4,1,-1.08286012006119,0.693595436114514
128,"2","1","1","1",0,1,1,0,1.07,0.34,0,0.5,0.59,0,"SM",1,0,0,0,0,0,0,0,1,0,0,0,1,1,2,5,4,5,4,1,-1.08286012006119,0.693595436114514
129,"2","2","1","1",0,1,1,1,1.58,0.56,1,0.6,0.6,0.4,"SM",1,0,0,0,1,0,0,0,1,0,0,0,2,2,1,4,5,5,4,2,-0.697152603164999,0.765981153371362
129,"2","2","1","1",0,1,1,1,1.26,0.61,1.3,0.45,0.6,0.32,"SM",1,0,0,0,1,0,0,0,1,0,0,0,2,2,1,4,5,5,4,2,-0.697152603164999,0.765981153371362
129,"2","2","1","1",0,1,1,1,1.58,0.67,0.8,0.45,0.65,0.32,"CAR",1,0,0,0,1,0,0,0,1,0,0,0,2,2,1,4,5,5,4,2,-0.697152603164999,0.765981153371362
129,"2","2","1","1",0,1,1,1,1.37,0.67,1.3,0.45,0.65,0.52,"SM",1,0,0,0,1,0,0,0,1,0,0,0,2,2,1,4,5,5,4,2,-0.697152603164999,0.765981153371362
129,"2","2","1","1",0,1,1,1,1.37,0.67,0.8,0.5,0.6,0.52,"SM",1,0,0,0,1,0,0,0,1,0,0,0,2,2,1,4,5,5,4,2,-0.697152603164999,0.765981153371362
129,"2","2","1","1",0,1,1,1,1.26,0.67,1.3,0.5,0.6,0.4,"CAR",1,0,0,0,1,0,0,0,1,0,0,0,2,2,1,4,5,5,4,2,-0.697152603164999,0.765981153371362
129,"2","2","1","1",0,1,1,1,1.26,0.61,1,0.6,0.65,0.32,"CAR",1,0,0,0,1,0,0,0,1,0,0,0,2,2,1,4,5,5,4,2,-0.697152603164999,0.765981153371362
129,"2","2","1","1",0,1,1,1,1.26,0.56,1,0.5,0.65,0.52,"SM",1,0,0,0,1,0,0,0,1,0,0,0,2,2,1,4,5,5,4,2,-0.697152603164999,0.765981153371362
129,"2","2","1","1",0,1,1,1,1.37,0.67,1,0.6,0.8,0.52,"CAR",1,0,0,0,1,0,0,0,1,0,0,0,2,2,1,4,5,5,4,2,-0.697152603164999,0.765981153371362
130,"2","2","1","4",1,1,1,1,0.81,0.26,0.78,0,0,0.45,"SM",1,0,0,0,1,0,0,0,1,0,0,1,1,2,2,3,4,5,4,2,-0.5778191990947,0.530741413928179
130,"2","2","1","4",1,1,1,1,0.74,0.23,0.78,0,0,0.58,"SM",1,0,0,0,1,0,0,0,1,0,0,1,1,2,2,3,4,5,4,2,-0.5778191990947,0.530741413928179
130,"2","2","1","4",1,1,1,1,0.95,0.3,0.78,0,0,0.36,"CAR",1,0,0,0,1,0,0,0,1,0,0,1,1,2,2,3,4,5,4,2,-0.5778191990947,0.530741413928179
130,"2","2","1","4",1,1,1,1,0.74,0.26,0.48,0,0,0.36,"TRAIN",1,0,0,0,1,0,0,0,1,0,0,1,1,2,2,3,4,5,4,2,-0.5778191990947,0.530741413928179
130,"2","2","1","4",1,1,1,1,0.95,0.26,0.6,0,0,0.58,"SM",1,0,0,0,1,0,0,0,1,0,0,1,1,2,2,3,4,5,4,2,-0.5778191990947,0.530741413928179
130,"2","2","1","4",1,1,1,1,0.81,0.23,0.6,0,0,0.36,"CAR",1,0,0,0,1,0,0,0,1,0,0,1,1,2,2,3,4,5,4,2,-0.5778191990947,0.530741413928179
130,"2","2","1","4",1,1,1,1,0.74,0.3,0.48,0,0,0.45,"CAR",1,0,0,0,1,0,0,0,1,0,0,1,1,2,2,3,4,5,4,2,-0.5778191990947,0.530741413928179
130,"2","2","1","4",1,1,1,1,0.74,0.3,0.6,0,0,0.45,"TRAIN",1,0,0,0,1,0,0,0,1,0,0,1,1,2,2,3,4,5,4,2,-0.5778191990947,0.530741413928179
130,"2","2","1","4",1,1,1,1,0.95,0.23,0.48,0,0,0.45,"SM",1,0,0,0,1,0,0,0,1,0,0,1,1,2,2,3,4,5,4,2,-0.5778191990947,0.530741413928179
131,"2","1","0","4",1,1,1,0,1.31,0.54,0,0,0,0,"SM",1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,5,5,5,5,3,-1.08286012006119,0.869419797345417
131,"2","1","0","4",1,1,1,0,1.02,0.57,0,0,0,0,"TRAIN",1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,5,5,5,5,3,-1.08286012006119,0.869419797345417
131,"2","1","0","4",1,1,1,0,1.31,0.61,0,0,0,0,"TRAIN",1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,5,5,5,5,3,-1.08286012006119,0.869419797345417
131,"2","1","0","4",1,1,1,0,1.12,0.61,0,0,0,0,"TRAIN",1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,5,5,5,5,3,-1.08286012006119,0.869419797345417
131,"2","1","0","4",1,1,1,0,1.12,0.61,0,0,0,0,"SM",1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,5,5,5,5,3,-1.08286012006119,0.869419797345417
131,"2","1","0","4",1,1,1,0,1.02,0.61,0,0,0,0,"SM",1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,5,5,5,5,3,-1.08286012006119,0.869419797345417
131,"2","1","0","4",1,1,1,0,1.02,0.57,0,0,0,0,"SM",1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,5,5,5,5,3,-1.08286012006119,0.869419797345417
131,"2","1","0","4",1,1,1,0,1.02,0.54,0,0,0,0,"SM",1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,5,5,5,5,3,-1.08286012006119,0.869419797345417
131,"2","1","0","4",1,1,1,0,1.12,0.61,0,0,0,0,"TRAIN",1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,5,5,5,5,3,-1.08286012006119,0.869419797345417
132,"2","1","0","4",1,1,1,1,0.54,0.3,0.65,0,0,0.12,"TRAIN",1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,5,5,4,4,3,-0.800755698287936,0.359842038545712
132,"2","1","0","4",1,1,1,1,0.61,0.32,0.65,0,0,0.1,"TRAIN",1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,5,5,4,4,3,-0.800755698287936,0.359842038545712
132,"2","1","0","4",1,1,1,1,0.51,0.28,0.65,0,0,0.16,"TRAIN",1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,5,5,4,4,3,-0.800755698287936,0.359842038545712
132,"2","1","0","4",1,1,1,1,0.51,0.3,0.4,0,0,0.1,"TRAIN",1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,5,5,4,4,3,-0.800755698287936,0.359842038545712
132,"2","1","0","4",1,1,1,1,0.61,0.3,0.5,0,0,0.16,"TRAIN",1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,5,5,4,4,3,-0.800755698287936,0.359842038545712
132,"2","1","0","4",1,1,1,1,0.54,0.28,0.5,0,0,0.1,"TRAIN",1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,5,5,4,4,3,-0.800755698287936,0.359842038545712
132,"2","1","0","4",1,1,1,1,0.51,0.32,0.4,0,0,0.12,"TRAIN",1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,5,5,4,4,3,-0.800755698287936,0.359842038545712
132,"2","1","0","4",1,1,1,1,0.61,0.28,0.4,0,0,0.12,"TRAIN",1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,5,5,4,4,3,-0.800755698287936,0.359842038545712
132,"2","1","0","4",1,1,1,1,0.51,0.32,0.5,0,0,0.12,"TRAIN",1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,5,5,4,4,3,-0.800755698287936,0.359842038545712
133,"2","2","0","1",1,1,1,0,1.13,0.48,0,0,0,0,"SM",1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,4,5,5,4,3,-1.27048705653244,0.603127131185026
133,"2","2","0","1",1,1,1,0,1.13,0.44,0,0,0,0,"TRAIN",1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,4,5,5,4,3,-1.27048705653244,0.603127131185026
133,"2","2","0","1",1,1,1,0,1.13,0.41,0,0,0,0,"TRAIN",1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,4,5,5,4,3,-1.27048705653244,0.603127131185026
133,"2","2","0","1",1,1,1,0,0.92,0.41,0,0,0,0,"TRAIN",1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,4,5,5,4,3,-1.27048705653244,0.603127131185026
133,"2","2","0","1",1,1,1,0,0.99,0.41,0,0,0,0,"SM",1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,4,5,5,4,3,-1.27048705653244,0.603127131185026
133,"2","2","0","1",1,1,1,0,0.99,0.44,0,0,0,0,"SM",1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,4,5,5,4,3,-1.27048705653244,0.603127131185026
133,"2","2","0","1",1,1,1,0,0.99,0.41,0,0,0,0,"SM",1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,4,5,5,4,3,-1.27048705653244,0.603127131185026
133,"2","2","0","1",1,1,1,0,1.13,0.44,0,0,0,0,"SM",1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,4,5,5,4,3,-1.27048705653244,0.603127131185026
133,"2","2","0","1",1,1,1,0,0.99,0.44,0,0,0,0,"TRAIN",1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,4,5,5,4,3,-1.27048705653244,0.603127131185026
134,"2","2","0","1",1,1,1,0,2.16,1.38,0,0,0,0,"SM",1,0,0,0,1,0,0,0,0,0,0,0,1,1,2,3,4,5,4,2,-0.859923620867955,0.530741413928179
134,"2","2","0","1",1,1,1,0,2.16,1.34,0,0,0,0,"TRAIN",1,0,0,0,1,0,0,0,0,0,0,0,1,1,2,3,4,5,4,2,-0.859923620867955,0.530741413928179
134,"2","2","0","1",1,1,1,0,2.16,1.31,0,0,0,0,"TRAIN",1,0,0,0,1,0,0,0,0,0,0,0,1,1,2,3,4,5,4,2,-0.859923620867955,0.530741413928179
134,"2","2","0","1",1,1,1,0,1.68,1.31,0,0,0,0,"TRAIN",1,0,0,0,1,0,0,0,0,0,0,0,1,1,2,3,4,5,4,2,-0.859923620867955,0.530741413928179
134,"2","2","0","1",1,1,1,0,1.84,1.31,0,0,0,0,"TRAIN",1,0,0,0,1,0,0,0,0,0,0,0,1,1,2,3,4,5,4,2,-0.859923620867955,0.530741413928179
134,"2","2","0","1",1,1,1,0,1.84,1.34,0,0,0,0,"TRAIN",1,0,0,0,1,0,0,0,0,0,0,0,1,1,2,3,4,5,4,2,-0.859923620867955,0.530741413928179
134,"2","2","0","1",1,1,1,0,1.84,1.31,0,0,0,0,"SM",1,0,0,0,1,0,0,0,0,0,0,0,1,1,2,3,4,5,4,2,-0.859923620867955,0.530741413928179
134,"2","2","0","1",1,1,1,0,2.16,1.34,0,0,0,0,"SM",1,0,0,0,1,0,0,0,0,0,0,0,1,1,2,3,4,5,4,2,-0.859923620867955,0.530741413928179
134,"2","2","0","1",1,1,1,0,1.84,1.34,0,0,0,0,"TRAIN",1,0,0,0,1,0,0,0,0,0,0,0,1,1,2,3,4,5,4,2,-0.859923620867955,0.530741413928179
135,"2","2","0","1",1,1,1,1,0.92,0.39,0.78,0,0,0.35,"SM",1,0,0,0,1,0,0,0,0,0,0,0,2,1,1,3,5,5,4,2,-0.867788775341636,0.765981153371362
135,"2","2","0","1",1,1,1,1,0.85,0.36,0.78,0,0,0.45,"SM",1,0,0,0,1,0,0,0,0,0,0,0,2,1,1,3,5,5,4,2,-0.867788775341636,0.765981153371362
135,"2","2","0","1",1,1,1,1,1.06,0.43,0.78,0,0,0.28,"SM",1,0,0,0,1,0,0,0,0,0,0,0,2,1,1,3,5,5,4,2,-0.867788775341636,0.765981153371362
135,"2","2","0","1",1,1,1,1,0.85,0.39,0.48,0,0,0.28,"TRAIN",1,0,0,0,1,0,0,0,0,0,0,0,2,1,1,3,5,5,4,2,-0.867788775341636,0.765981153371362
135,"2","2","0","1",1,1,1,1,1.06,0.39,0.6,0,0,0.45,"SM",1,0,0,0,1,0,0,0,0,0,0,0,2,1,1,3,5,5,4,2,-0.867788775341636,0.765981153371362
135,"2","2","0","1",1,1,1,1,0.92,0.36,0.6,0,0,0.28,"SM",1,0,0,0,1,0,0,0,0,0,0,0,2,1,1,3,5,5,4,2,-0.867788775341636,0.765981153371362
135,"2","2","0","1",1,1,1,1,0.85,0.43,0.48,0,0,0.35,"CAR",1,0,0,0,1,0,0,0,0,0,0,0,2,1,1,3,5,5,4,2,-0.867788775341636,0.765981153371362
135,"2","2","0","1",1,1,1,1,0.85,0.43,0.6,0,0,0.35,"SM",1,0,0,0,1,0,0,0,0,0,0,0,2,1,1,3,5,5,4,2,-0.867788775341636,0.765981153371362
135,"2","2","0","1",1,1,1,1,1.06,0.36,0.48,0,0,0.35,"SM",1,0,0,0,1,0,0,0,0,0,0,0,2,1,1,3,5,5,4,2,-0.867788775341636,0.765981153371362
136,"2","2","0","1",1,1,1,0,1.17,0.64,0,0,0,0,"SM",1,0,0,0,1,0,0,0,0,0,0,0,1,2,1,3,4,5,4,3,-0.876914385162566,0.367887391741843
136,"2","2","0","1",1,1,1,0,1.31,0.68,0,0,0,0,"TRAIN",1,0,0,0,1,0,0,0,0,0,0,0,1,2,1,3,4,5,4,3,-0.876914385162566,0.367887391741843
136,"2","2","0","1",1,1,1,0,1.1,0.61,0,0,0,0,"SM",1,0,0,0,1,0,0,0,0,0,0,0,1,2,1,3,4,5,4,3,-0.876914385162566,0.367887391741843
136,"2","2","0","1",1,1,1,0,1.1,0.64,0,0,0,0,"TRAIN",1,0,0,0,1,0,0,0,0,0,0,0,1,2,1,3,4,5,4,3,-0.876914385162566,0.367887391741843
136,"2","2","0","1",1,1,1,0,1.31,0.64,0,0,0,0,"TRAIN",1,0,0,0,1,0,0,0,0,0,0,0,1,2,1,3,4,5,4,3,-0.876914385162566,0.367887391741843
136,"2","2","0","1",1,1,1,0,1.17,0.61,0,0,0,0,"TRAIN",1,0,0,0,1,0,0,0,0,0,0,0,1,2,1,3,4,5,4,3,-0.876914385162566,0.367887391741843
136,"2","2","0","1",1,1,1,0,1.1,0.68,0,0,0,0,"TRAIN",1,0,0,0,1,0,0,0,0,0,0,0,1,2,1,3,4,5,4,3,-0.876914385162566,0.367887391741843
136,"2","2","0","1",1,1,1,0,1.1,0.68,0,0,0,0,"TRAIN",1,0,0,0,1,0,0,0,0,0,0,0,1,2,1,3,4,5,4,3,-0.876914385162566,0.367887391741843
136,"2","2","0","1",1,1,1,0,1.31,0.61,0,0,0,0,"TRAIN",1,0,0,0,1,0,0,0,0,0,0,0,1,2,1,3,4,5,4,3,-0.876914385162566,0.367887391741843
137,"2","2","0","1",1,1,1,0,0.49,0.25,0,0,0,0,"SM",1,0,0,0,1,0,0,0,0,0,0,0,1,2,1,5,4,5,5,3,-1.0998508843558,0.634180057902234
137,"2","2","0","1",1,1,1,0,0.58,0.27,0,0,0,0,"SM",1,0,0,0,1,0,0,0,0,0,0,0,1,2,1,5,4,5,5,3,-1.0998508843558,0.634180057902234
137,"2","2","0","1",1,1,1,0,0.45,0.23,0,0,0,0,"SM",1,0,0,0,1,0,0,0,0,0,0,0,1,2,1,5,4,5,5,3,-1.0998508843558,0.634180057902234
137,"2","2","0","1",1,1,1,0,0.45,0.25,0,0,0,0,"TRAIN",1,0,0,0,1,0,0,0,0,0,0,0,1,2,1,5,4,5,5,3,-1.0998508843558,0.634180057902234
137,"2","2","0","1",1,1,1,0,0.58,0.25,0,0,0,0,"SM",1,0,0,0,1,0,0,0,0,0,0,0,1,2,1,5,4,5,5,3,-1.0998508843558,0.634180057902234
137,"2","2","0","1",1,1,1,0,0.45,0.27,0,0,0,0,"SM",1,0,0,0,1,0,0,0,0,0,0,0,1,2,1,5,4,5,5,3,-1.0998508843558,0.634180057902234
137,"2","2","0","1",1,1,1,0,0.49,0.23,0,0,0,0,"TRAIN",1,0,0,0,1,0,0,0,0,0,0,0,1,2,1,5,4,5,5,3,-1.0998508843558,0.634180057902234
137,"2","2","0","1",1,1,1,0,0.58,0.23,0,0,0,0,"SM",1,0,0,0,1,0,0,0,0,0,0,0,1,2,1,5,4,5,5,3,-1.0998508843558,0.634180057902234
137,"2","2","0","1",1,1,1,0,0.45,0.27,0,0,0,0,"SM",1,0,0,0,1,0,0,0,0,0,0,0,1,2,1,5,4,5,5,3,-1.0998508843558,0.634180057902234
138,"2","2","0","2",1,1,1,1,0.89,0.34,0.97,0,0,0.4,"SM",1,0,0,0,1,0,0,0,0,1,0,0,2,2,1,3,5,5,5,3,-0.585684353568381,0.869419797345417
138,"2","2","0","2",1,1,1,1,0.82,0.31,0.97,0,0,0.52,"SM",1,0,0,0,1,0,0,0,0,1,0,0,2,2,1,3,5,5,5,3,-0.585684353568381,0.869419797345417
138,"2","2","0","2",1,1,1,1,1.03,0.38,0.97,0,0,0.32,"SM",1,0,0,0,1,0,0,0,0,1,0,0,2,2,1,3,5,5,5,3,-0.585684353568381,0.869419797345417
138,"2","2","0","2",1,1,1,1,0.82,0.34,0.6,0,0,0.32,"SM",1,0,0,0,1,0,0,0,0,1,0,0,2,2,1,3,5,5,5,3,-0.585684353568381,0.869419797345417
138,"2","2","0","2",1,1,1,1,1.03,0.34,0.75,0,0,0.52,"SM",1,0,0,0,1,0,0,0,0,1,0,0,2,2,1,3,5,5,5,3,-0.585684353568381,0.869419797345417
138,"2","2","0","2",1,1,1,1,0.89,0.31,0.75,0,0,0.32,"SM",1,0,0,0,1,0,0,0,0,1,0,0,2,2,1,3,5,5,5,3,-0.585684353568381,0.869419797345417
